Categoria de Producto Visaulizado;Ciudad;Compra_Completada;Descuento_Aplicado;Tipo_de_Dispositivo;Sistema_Operativo_Dispositivo;País;Miembro_Lealtad;Método_de_Pago;ID_Usuario;Género;Fuente_Referencia;Duración de la sesión en minutos;Edad;Estimado Días de Entrega;Hora_Compra;Porcentaje_Descuento;Productos_Visualizados;Rango_Precio_Producto;Reseñas enviadas por el usuario.;Cantidad_Gastada
Electrónica;Chicago;No;Sí;Móvil;Windows;USA;Sí;PayPal;U1246;Femenino;Google;70;62;29;9;0;39;940;8;0
Electrónica;Chicago;No;Sí;Tableta;iOS;USA;Sí;Tarjeta de Regalo;U1495;Masculino;Redes Sociales;92;32;21;13;37;28;972;8;0
Electrónica;Chicago;Sí;No;Escritorio;MacOS;USA;No;Tarjeta de Crédito;U0006;Otro;Correo Electrónico;125;38;24;22;37;3;47972;4;98151
Electrónica;Chicago;Sí;No;Escritorio;Windows;USA;No;Criptomoneda;U1064;Otro;Google;28;43;22;9;0;8;48158;3;0
Electrónica;Chicago;Sí;No;Escritorio;Windows;USA;Sí;Tarjeta de Regalo;U0890;Femenino;Correo Electrónico;173;18;16;23;0;34;39306;0;0
Electrónica;Chicago;Sí;No;Móvil;Android;USA;Sí;Tarjeta de Crédito;U0793;Otro;Redes Sociales;171;61;21;20;19;48;20308;4;8449
Electrónica;Chicago;Sí;No;Tableta;Windows;USA;No;Tarjeta de Regalo;U0541;Otro;Correo Electrónico;110;58;14;22;0;5;31354;6;0
Electrónica;Chicago;Sí;Sí;Móvil;Windows;USA;Sí;PayPal;U0967;Masculino;Redes Sociales;109;47;12;23;0;48;8903;9;0
Electrónica;Ciudad de MÇ¸xico;No;No;Móvil;MacOS;Mexico;Sí;Tarjeta de Crédito;U1313;Femenino;Otro;168;36;22;7;2;16;19308;6;0
Electrónica;Ciudad de MÇ¸xico;No;No;Tableta;Linux;Mexico;No;Tarjeta de Crédito;U1204;Femenino;Directo;71;43;26;2;29;2;3952;6;0
Electrónica;Ciudad de MÇ¸xico;No;No;Tableta;Linux;Mexico;Sí;PayPal;U0655;Masculino;Otro;98;20;22;20;7;4;34562;8;60816
Electrónica;Ciudad de MÇ¸xico;No;No;Tableta;MacOS;Mexico;Sí;Tarjeta de Crédito;U0195;Masculino;Directo;9;61;7;15;0;39;4361;9;0
Electrónica;Ciudad de MÇ¸xico;No;No;Tableta;MacOS;Mexico;Sí;Tarjeta de Regalo;U1354;Otro;Directo;154;62;15;8;24;26;33839;9;17841
Electrónica;Ciudad de MÇ¸xico;No;Sí;Escritorio;Android;Mexico;No;Tarjeta de Regalo;U1430;Masculino;Otro;25;60;18;14;0;27;22484;6;11503
Electrónica;Ciudad de MÇ¸xico;No;Sí;Escritorio;iOS;Mexico;Sí;Tarjeta de Crédito;U0129;Masculino;Google;63;44;6;9;0;11;48617;3;54788
Electrónica;Ciudad de MÇ¸xico;No;Sí;Escritorio;Linux;Mexico;No;Criptomoneda;U0443;Otro;Google;171;43;30;5;15;1;19987;7;0
Electrónica;Ciudad de MÇ¸xico;No;Sí;Móvil;MacOS;Mexico;No;PayPal;U1340;Masculino;Google;140;61;22;20;0;45;2278;2;0
Electrónica;Ciudad de MÇ¸xico;No;Sí;Móvil;MacOS;Mexico;Sí;PayPal;U0240;Otro;Redes Sociales;129;20;30;0;50;23;2964;5;25381
Electrónica;Ciudad de MÇ¸xico;No;Sí;Móvil;Windows;Mexico;Sí;Tarjeta de Crédito;U1421;Masculino;Otro;130;50;24;7;23;40;46203;5;0
Electrónica;Ciudad de MÇ¸xico;Sí;No;Escritorio;MacOS;Mexico;No;PayPal;U1066;Otro;Otro;75;42;14;7;0;20;21321;5;0
Electrónica;Ciudad de MÇ¸xico;Sí;No;Tableta;Android;Mexico;No;Criptomoneda;U1392;Femenino;Directo;82;29;5;19;38;24;11963;8;0
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Escritorio;iOS;Mexico;Sí;Tarjeta de Crédito;U0650;Masculino;Directo;122;44;17;8;36;38;8978;9;87777
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Escritorio;Linux;Mexico;Sí;Tarjeta de Regalo;U0813;Masculino;Google;80;47;4;13;0;24;24865;9;0
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Escritorio;MacOS;Mexico;Sí;Tarjeta de Crédito;U1266;Otro;Correo Electrónico;65;49;22;4;1;20;12053;1;75966
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Escritorio;Windows;Mexico;No;Tarjeta de Regalo;U0602;Otro;Otro;108;62;5;10;0;42;17527;5;72876
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Móvil;Android;Mexico;No;Tarjeta de Regalo;U1166;Masculino;Directo;22;61;6;13;0;36;38041;7;0
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Móvil;Android;Mexico;Sí;Criptomoneda;U0378;Otro;Correo Electrónico;27;59;22;13;0;5;20213;10;71535
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Móvil;iOS;Mexico;No;Criptomoneda;U0486;Masculino;Directo;7;50;22;13;0;4;564;0;47492
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Móvil;MacOS;Mexico;Sí;PayPal;U0830;Masculino;Google;65;34;15;9;7;46;42741;3;8353
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Tableta;iOS;Mexico;No;Tarjeta de Regalo;U1241;Femenino;Redes Sociales;71;40;5;11;7;21;24575;6;18234
Electrónica;Ciudad de MÇ¸xico;Sí;Sí;Tableta;iOS;Mexico;Sí;Tarjeta de Regalo;U0700;Otro;Directo;136;33;19;5;0;48;46874;6;0
Electrónica;Edimburgo;No;No;Móvil;Android;UK;No;Tarjeta de Regalo;U1403;Masculino;Redes Sociales;71;60;22;1;0;34;16147;1;0
Electrónica;Edimburgo;No;No;Móvil;Linux;UK;No;PayPal;U0113;Femenino;Correo Electrónico;130;58;15;14;50;11;39836;1;63121
Electrónica;Edimburgo;No;No;Móvil;Linux;UK;Sí;Tarjeta de Crédito;U0078;Masculino;Correo Electrónico;119;25;13;2;0;2;5293;10;18841
Electrónica;Edimburgo;No;No;Móvil;Windows;UK;No;PayPal;U1318;Femenino;Google;74;35;19;19;0;42;7109;2;0
Electrónica;Edimburgo;No;No;Tableta;MacOS;UK;Sí;Tarjeta de Crédito;U1135;Masculino;Directo;131;44;29;15;0;12;22868;6;61165
Electrónica;Edimburgo;No;Sí;Escritorio;iOS;UK;No;Criptomoneda;U0103;Otro;Redes Sociales;90;41;10;19;17;48;47392;3;0
Electrónica;Edimburgo;No;Sí;Escritorio;MacOS;UK;Sí;Tarjeta de Crédito;U1050;Otro;Google;152;39;17;11;0;2;15534;2;47194
Electrónica;Edimburgo;No;Sí;Móvil;Android;UK;No;Tarjeta de Crédito;U0722;Femenino;Directo;22;45;24;0;0;35;45344;2;0
Electrónica;Edimburgo;No;Sí;Móvil;MacOS;UK;No;Tarjeta de Regalo;U1062;Masculino;Correo Electrónico;115;36;21;2;0;38;20414;4;66441
Electrónica;Edimburgo;No;Sí;Tableta;Android;UK;No;Tarjeta de Regalo;U0343;Otro;Google;164;34;6;9;0;1;6807;10;34771
Electrónica;Edimburgo;Sí;No;Escritorio;Android;UK;No;Tarjeta de Regalo;U0505;Masculino;Directo;13;19;28;6;0;23;9246;8;21234
Electrónica;Edimburgo;Sí;No;Escritorio;iOS;UK;No;Tarjeta de Regalo;U0071;Femenino;Correo Electrónico;25;51;28;4;0;9;23184;7;34784
Electrónica;Edimburgo;Sí;No;Móvil;iOS;UK;Sí;Tarjeta de Regalo;U1437;Femenino;Correo Electrónico;173;57;4;13;0;42;39474;10;13047
Electrónica;Edimburgo;Sí;Sí;Escritorio;iOS;UK;Sí;PayPal;U1010;Masculino;Correo Electrónico;70;28;13;22;0;9;10328;5;0
Electrónica;Guadalajara;No;No;Escritorio;iOS;Mexico;Sí;Criptomoneda;U1361;Otro;Redes Sociales;36;21;11;11;0;39;19408;10;31061
Electrónica;Guadalajara;No;No;Escritorio;MacOS;Mexico;Sí;PayPal;U1221;Otro;Otro;62;50;6;9;13;16;37464;1;45769
Electrónica;Guadalajara;No;No;Móvil;iOS;Mexico;No;PayPal;U0821;Femenino;Directo;28;47;10;18;19;40;6503;6;4977
Electrónica;Guadalajara;No;No;Móvil;MacOS;Mexico;No;Criptomoneda;U0914;Femenino;Otro;25;35;18;14;0;37;42051;8;51512
Electrónica;Guadalajara;No;No;Móvil;Windows;Mexico;Sí;Tarjeta de Regalo;U0105;Masculino;Google;6;34;4;11;48;6;7208;10;0
Electrónica;Guadalajara;No;No;Tableta;Windows;Mexico;Sí;PayPal;U0912;Femenino;Google;147;64;30;0;48;29;34829;6;0
Electrónica;Guadalajara;No;Sí;Escritorio;Windows;Mexico;No;PayPal;U0802;Femenino;Google;28;54;30;15;0;17;13256;8;13221
Electrónica;Guadalajara;No;Sí;Móvil;Android;Mexico;No;Criptomoneda;U0088;Masculino;Redes Sociales;11;43;6;15;2;16;11791;7;0
Electrónica;Guadalajara;No;Sí;Tableta;Android;Mexico;No;PayPal;U1076;Otro;Correo Electrónico;72;49;28;22;0;26;24576;3;94392
Electrónica;Guadalajara;No;Sí;Tableta;Android;Mexico;No;Tarjeta de Crédito;U1211;Otro;Otro;82;51;13;15;41;36;17219;4;14657
Electrónica;Guadalajara;No;Sí;Tableta;iOS;Mexico;No;PayPal;U1356;Femenino;Google;79;56;2;2;48;3;34894;6;2985
Electrónica;Guadalajara;No;Sí;Tableta;MacOS;Mexico;No;Criptomoneda;U0230;Masculino;Redes Sociales;60;23;11;14;4;46;11121;1;0
Electrónica;Guadalajara;No;Sí;Tableta;MacOS;Mexico;Sí;Criptomoneda;U0252;Masculino;Correo Electrónico;65;57;25;4;0;34;35479;4;52339
Electrónica;Guadalajara;Sí;No;Móvil;Windows;Mexico;No;Tarjeta de Regalo;U1029;Femenino;Directo;102;26;7;12;8;26;512;8;72385
Electrónica;Guadalajara;Sí;No;Móvil;Windows;Mexico;Sí;Tarjeta de Regalo;U1454;Femenino;Correo Electrónico;50;29;5;7;3;5;45772;1;0
Electrónica;Guadalajara;Sí;No;Tableta;MacOS;Mexico;Sí;Tarjeta de Crédito;U0789;Femenino;Directo;118;51;2;8;50;10;41221;4;0
Electrónica;Guadalajara;Sí;No;Tableta;Windows;Mexico;No;PayPal;U0169;Femenino;Otro;130;62;4;23;0;8;4423;7;4676
Electrónica;Guadalajara;Sí;No;Tableta;Windows;Mexico;No;Tarjeta de Crédito;U0182;Femenino;Directo;100;18;10;21;0;36;3804;5;0
Electrónica;Guadalajara;Sí;Sí;Escritorio;Linux;Mexico;Sí;Tarjeta de Regalo;U0492;Femenino;Correo Electrónico;140;53;11;6;15;3;26332;2;0
Electrónica;Guadalajara;Sí;Sí;Móvil;Android;Mexico;Sí;Tarjeta de Crédito;U1025;Femenino;Directo;15;19;1;1;8;3;31631;4;0
Electrónica;Guadalajara;Sí;Sí;Tableta;Windows;Mexico;Sí;Criptomoneda;U0872;Otro;Directo;45;43;16;3;41;26;21307;5;0
Electrónica;Guadalajara;Sí;Sí;Tableta;Windows;Mexico;Sí;Tarjeta de Regalo;U1333;Otro;Redes Sociales;96;55;9;23;14;8;6951;9;47792
Electrónica;Hamburgo;No;No;Tableta;Android;Germany;No;Criptomoneda;U0859;Masculino;Google;176;36;17;17;0;13;26726;2;0
Electrónica;Hamburgo;No;No;Tableta;Linux;Germany;Sí;PayPal;U0364;Femenino;Google;87;35;19;20;0;40;24233;6;50753
Electrónica;Hamburgo;No;Sí;Escritorio;iOS;Germany;No;Criptomoneda;U0569;Otro;Otro;71;42;8;4;0;14;14233;3;14349
Electrónica;Hamburgo;No;Sí;Escritorio;Linux;Germany;No;Tarjeta de Crédito;U0576;Femenino;Correo Electrónico;123;42;18;6;44;10;4420;0;0
Electrónica;Hamburgo;No;Sí;Escritorio;MacOS;Germany;Sí;Tarjeta de Crédito;U0775;Otro;Redes Sociales;82;63;19;10;0;45;2084;5;0
Electrónica;Hamburgo;No;Sí;Escritorio;Windows;Germany;Sí;Criptomoneda;U0518;Femenino;Directo;11;20;19;13;0;19;12641;7;3926
Electrónica;Hamburgo;No;Sí;Móvil;Android;Germany;No;Tarjeta de Crédito;U0612;Otro;Google;134;28;26;10;0;20;2710;4;0
Electrónica;Hamburgo;Sí;No;Escritorio;Android;Germany;Sí;Tarjeta de Regalo;U0796;Otro;Directo;19;47;8;8;0;13;40181;6;83528
Electrónica;Hamburgo;Sí;No;Escritorio;Linux;Germany;No;PayPal;U1314;Masculino;Redes Sociales;26;65;13;23;39;11;2270;0;12403
Electrónica;Hamburgo;Sí;No;Móvil;Android;Germany;No;PayPal;U0909;Otro;Redes Sociales;126;40;23;9;41;25;18504;0;0
Electrónica;Hamburgo;Sí;No;Tableta;Android;Germany;Sí;PayPal;U0076;Masculino;Otro;58;65;4;8;47;17;19228;4;51558
Electrónica;Hamburgo;Sí;No;Tableta;Windows;Germany;Sí;Criptomoneda;U0974;Femenino;Otro;9;54;30;11;0;3;22062;3;0
Electrónica;Hamburgo;Sí;Sí;Escritorio;Android;Germany;Sí;Tarjeta de Crédito;U1303;Otro;Google;85;31;6;4;0;42;47863;4;54776
Electrónica;Hamburgo;Sí;Sí;Tableta;Android;Germany;No;Tarjeta de Crédito;U0945;Masculino;Directo;168;25;26;11;5;5;1378;2;0
Electrónica;Hamburgo;Sí;Sí;Tableta;Windows;Germany;Sí;Tarjeta de Regalo;U0143;Masculino;Otro;151;26;8;1;0;41;21985;0;0
Electrónica;Londres;No;No;Escritorio;Android;UK;No;Tarjeta de Crédito;U1435;Femenino;Correo Electrónico;166;26;1;1;0;19;1393;10;8826
Electrónica;Londres;No;No;Escritorio;Android;UK;Sí;PayPal;U0779;Masculino;Directo;175;21;25;9;7;14;27408;5;30759
Electrónica;Londres;No;No;Escritorio;Linux;UK;No;Tarjeta de Regalo;U0589;Otro;Directo;4;48;10;21;49;25;3852;3;30136
Electrónica;Londres;No;No;Escritorio;Windows;UK;No;Criptomoneda;U0726;Femenino;Google;1;63;22;22;0;28;20887;10;0
Electrónica;Londres;No;No;Tableta;Linux;UK;Sí;Criptomoneda;U0039;Femenino;Directo;106;24;20;19;1;14;37058;4;194
Electrónica;Londres;No;Sí;Tableta;iOS;UK;Sí;PayPal;U1059;Masculino;Directo;75;38;3;14;0;8;9472;4;31329
Electrónica;Londres;No;Sí;Tableta;Windows;UK;No;Tarjeta de Regalo;U0458;Masculino;Correo Electrónico;77;18;5;2;0;23;31714;5;0
Electrónica;Londres;Sí;No;Escritorio;MacOS;UK;No;Tarjeta de Regalo;U1355;Femenino;Otro;135;42;3;23;46;2;6193;4;0
Electrónica;Londres;Sí;No;Móvil;Linux;UK;No;Criptomoneda;U0374;Femenino;Redes Sociales;44;39;26;3;0;33;40986;2;57424
Electrónica;Londres;Sí;No;Móvil;Linux;UK;Sí;Criptomoneda;U1207;Femenino;Otro;1;19;12;12;0;32;11135;6;12047
Electrónica;Londres;Sí;No;Tableta;Linux;UK;Sí;Tarjeta de Crédito;U1184;Otro;Google;69;18;1;9;0;10;1711;6;0
Electrónica;Londres;Sí;No;Tableta;Windows;UK;No;Tarjeta de Regalo;U1467;Masculino;Redes Sociales;42;38;1;16;0;23;44152;1;0
Electrónica;Londres;Sí;No;Tableta;Windows;UK;Sí;Tarjeta de Regalo;U1257;Masculino;Redes Sociales;76;45;29;12;0;37;27646;7;0
Electrónica;Londres;Sí;Sí;Escritorio;MacOS;UK;No;Tarjeta de Crédito;U0767;Femenino;Redes Sociales;94;54;17;16;0;7;31549;2;0
Electrónica;Londres;Sí;Sí;Móvil;iOS;UK;No;Tarjeta de Regalo;U0750;Otro;Directo;59;50;19;4;44;12;41692;7;0
Electrónica;Londres;Sí;Sí;Tableta;Linux;UK;No;Tarjeta de Regalo;U0841;Masculino;Redes Sociales;77;28;28;14;48;41;2947;5;0
Electrónica;Londres;Sí;Sí;Tableta;MacOS;UK;Sí;Criptomoneda;U1457;Otro;Google;168;61;20;13;0;5;20953;10;68073
Electrónica;Los Ángeles;No;No;Escritorio;MacOS;USA;No;PayPal;U0483;Otro;Redes Sociales;118;38;23;5;0;13;35422;10;0
Electrónica;Los Ángeles;No;No;Móvil;MacOS;USA;Sí;PayPal;U0472;Otro;Correo Electrónico;171;45;20;1;0;31;41122;4;92888
Electrónica;Los Ángeles;No;No;Móvil;Windows;USA;No;PayPal;U1417;Masculino;Otro;62;64;18;16;0;34;34558;1;0
Electrónica;Los Ángeles;No;No;Tableta;Linux;USA;No;PayPal;U0437;Otro;Google;73;59;23;14;0;42;2526;8;0
Electrónica;Los Ángeles;No;No;Tableta;MacOS;USA;No;Tarjeta de Regalo;U1201;Femenino;Directo;110;58;9;22;16;37;32399;8;0
Electrónica;Los Ángeles;No;Sí;Escritorio;Windows;USA;Sí;PayPal;U0516;Femenino;Directo;110;54;28;14;15;37;45145;4;14436
Electrónica;Los Ángeles;No;Sí;Móvil;Android;USA;No;Tarjeta de Crédito;U1214;Femenino;Otro;59;60;18;0;0;13;24099;6;0
Electrónica;Los Ángeles;No;Sí;Móvil;Windows;USA;No;Tarjeta de Regalo;U0478;Masculino;Correo Electrónico;170;29;11;20;19;24;914;1;0
Electrónica;Los Ángeles;No;Sí;Tableta;Linux;USA;Sí;Tarjeta de Crédito;U1002;Femenino;Redes Sociales;20;37;9;0;40;38;22317;4;73269
Electrónica;Los Ángeles;No;Sí;Tableta;MacOS;USA;Sí;Criptomoneda;U0795;Masculino;Otro;151;47;20;22;43;7;25427;9;0
Electrónica;Los Ángeles;Sí;No;Escritorio;iOS;USA;Sí;Criptomoneda;U1136;Masculino;Correo Electrónico;47;48;7;7;0;22;39949;5;0
Electrónica;Los Ángeles;Sí;No;Móvil;Android;USA;No;Criptomoneda;U0721;Femenino;Otro;169;30;6;10;0;8;47057;1;7018
Electrónica;Los Ángeles;Sí;No;Móvil;Android;USA;No;Tarjeta de Crédito;U1252;Femenino;Redes Sociales;29;35;6;20;22;31;23659;9;18142
Electrónica;Los Ángeles;Sí;No;Tableta;Android;USA;No;PayPal;U1433;Femenino;Directo;171;43;24;12;0;26;3194;3;0
Electrónica;Los Ángeles;Sí;No;Tableta;iOS;USA;No;Tarjeta de Crédito;U1443;Masculino;Redes Sociales;145;59;11;13;7;37;43967;4;0
Electrónica;Los Ángeles;Sí;No;Tableta;Linux;USA;No;PayPal;U0134;Femenino;Otro;90;64;25;5;40;35;961;3;51503
Electrónica;Los Ángeles;Sí;Sí;Escritorio;Linux;USA;No;Tarjeta de Regalo;U0200;Femenino;Google;5;41;17;0;22;9;8347;8;0
Electrónica;Los Ángeles;Sí;Sí;Móvil;Android;USA;No;Criptomoneda;U0079;Femenino;Correo Electrónico;127;31;27;7;0;20;24065;0;0
Electrónica;Los Ángeles;Sí;Sí;Móvil;Android;USA;No;Tarjeta de Regalo;U0213;Femenino;Otro;106;49;10;3;34;24;2045;7;31293
Electrónica;Los Ángeles;Sí;Sí;Tableta;Android;USA;No;Tarjeta de Crédito;U1268;Otro;Redes Sociales;24;27;19;4;44;41;26097;0;0
Electrónica;Los Ángeles;Sí;Sí;Tableta;iOS;USA;Sí;Criptomoneda;U0009;Femenino;Google;146;40;22;12;0;26;3816;5;0
Electrónica;Los Ángeles;Sí;Sí;Tableta;Windows;USA;No;Tarjeta de Crédito;U1103;Masculino;Otro;63;44;9;21;0;29;3762;3;0
Electrónica;Lyon;No;No;Móvil;iOS;France;Sí;PayPal;U0013;Otro;Redes Sociales;60;53;1;15;20;7;21088;0;17178
Electrónica;Lyon;No;No;Tableta;iOS;France;No;Tarjeta de Regalo;U1112;Masculino;Google;99;39;18;10;31;42;15618;2;0
Electrónica;Lyon;No;No;Tableta;Windows;France;Sí;Tarjeta de Regalo;U1016;Masculino;Correo Electrónico;69;23;15;4;16;50;4870;4;3525
Electrónica;Lyon;No;Sí;Escritorio;MacOS;France;No;PayPal;U0469;Otro;Redes Sociales;11;39;9;2;18;40;44758;7;0
Electrónica;Lyon;No;Sí;Escritorio;Windows;France;No;Tarjeta de Regalo;U0097;Masculino;Otro;121;24;23;20;0;18;9232;5;8892
Electrónica;Lyon;No;Sí;Móvil;MacOS;France;Sí;Tarjeta de Crédito;U0533;Femenino;Redes Sociales;35;34;6;18;0;2;37658;3;52706
Electrónica;Lyon;Sí;No;Tableta;MacOS;France;No;Criptomoneda;U0548;Otro;Otro;64;42;2;1;0;1;8654;1;0
Electrónica;Lyon;Sí;No;Tableta;Windows;France;Sí;Tarjeta de Regalo;U1231;Masculino;Correo Electrónico;171;58;6;6;0;36;45203;1;0
Electrónica;Lyon;Sí;Sí;Escritorio;Linux;France;Sí;PayPal;U0488;Femenino;Redes Sociales;103;54;24;19;4;30;2696;3;0
Electrónica;Lyon;Sí;Sí;Móvil;Linux;France;Sí;Criptomoneda;U0070;Femenino;Correo Electrónico;30;61;3;21;0;42;43058;6;42135
Electrónica;Lyon;Sí;Sí;Móvil;MacOS;France;Sí;PayPal;U1397;Otro;Google;61;34;19;3;0;12;4696;5;78802
Electrónica;Lyon;Sí;Sí;Móvil;MacOS;France;Sí;Tarjeta de Crédito;U0259;Femenino;Otro;108;42;29;21;0;8;38143;3;0
Electrónica;Lyon;Sí;Sí;Tableta;iOS;France;Sí;Tarjeta de Crédito;U1117;Femenino;Correo Electrónico;159;50;12;4;0;27;28112;2;0
Electrónica;Lyon;Sí;Sí;Tableta;Linux;France;Sí;PayPal;U0856;Masculino;Directo;170;44;29;8;17;20;30349;6;2273
Electrónica;Manchester;No;No;Tableta;Linux;UK;No;Tarjeta de Regalo;U0515;Otro;Directo;7;60;28;11;26;50;9353;4;75312
Electrónica;Manchester;No;Sí;Escritorio;Android;UK;No;PayPal;U0157;Femenino;Directo;106;62;8;1;0;21;45246;8;40588
Electrónica;Manchester;No;Sí;Móvil;Windows;UK;No;PayPal;U0635;Otro;Redes Sociales;117;65;2;15;0;47;7486;8;0
Electrónica;Manchester;No;Sí;Tableta;Linux;UK;Sí;Tarjeta de Crédito;U0889;Masculino;Correo Electrónico;134;53;30;16;0;20;39209;3;21777
Electrónica;Manchester;No;Sí;Tableta;MacOS;UK;No;PayPal;U1081;Femenino;Redes Sociales;71;50;5;16;0;20;3666;0;0
Electrónica;Manchester;Sí;No;Escritorio;MacOS;UK;No;PayPal;U1125;Masculino;Redes Sociales;50;32;27;13;1;10;10033;7;0
Electrónica;Manchester;Sí;No;Escritorio;MacOS;UK;No;Tarjeta de Regalo;U1217;Femenino;Redes Sociales;28;42;8;1;28;48;30453;0;0
Electrónica;Manchester;Sí;No;Móvil;MacOS;UK;Sí;Criptomoneda;U0957;Otro;Correo Electrónico;5;54;7;22;27;42;34812;3;0
Electrónica;Manchester;Sí;Sí;Escritorio;Linux;UK;Sí;Tarjeta de Crédito;U0406;Femenino;Google;172;32;20;6;0;29;6692;3;74043
Electrónica;Manchester;Sí;Sí;Escritorio;MacOS;UK;No;PayPal;U0609;Masculino;Google;90;40;7;18;19;45;2037;9;0
Electrónica;Manchester;Sí;Sí;Móvil;Linux;UK;No;Tarjeta de Crédito;U0709;Femenino;Directo;136;43;21;23;0;18;5796;2;9313
Electrónica;Manchester;Sí;Sí;Tableta;Android;UK;No;Tarjeta de Regalo;U0851;Masculino;Directo;88;21;14;14;0;3;36579;7;92947
Electrónica;Manchester;Sí;Sí;Tableta;Windows;UK;No;Tarjeta de Regalo;U1476;Masculino;Correo Electrónico;132;42;16;13;21;39;1470;7;0
Electrónica;Marsella;No;No;Escritorio;iOS;France;No;Criptomoneda;U0689;Otro;Directo;92;31;3;4;0;1;24716;5;0
Electrónica;Marsella;No;No;Escritorio;Linux;France;Sí;Tarjeta de Regalo;U0884;Masculino;Redes Sociales;58;47;30;7;7;45;10417;2;69415
Electrónica;Marsella;No;No;Móvil;Linux;France;Sí;PayPal;U0636;Otro;Otro;15;62;12;18;12;2;539;6;75777
Electrónica;Marsella;No;Sí;Escritorio;Windows;France;No;Criptomoneda;U1374;Masculino;Redes Sociales;78;58;21;20;0;18;11396;1;0
Electrónica;Marsella;No;Sí;Tableta;Android;France;No;PayPal;U0137;Otro;Correo Electrónico;118;18;30;3;36;10;27422;2;47639
Electrónica;Marsella;No;Sí;Tableta;Android;France;Sí;Tarjeta de Regalo;U1365;Otro;Google;61;51;23;10;0;9;45124;8;0
Electrónica;Marsella;No;Sí;Tableta;MacOS;France;No;Criptomoneda;U0061;Masculino;Directo;113;57;11;15;0;34;23359;10;0
Electrónica;Marsella;Sí;No;Escritorio;Windows;France;No;Tarjeta de Crédito;U0835;Masculino;Otro;87;23;28;0;0;17;38578;5;0
Electrónica;Marsella;Sí;No;Móvil;Windows;France;Sí;PayPal;U0995;Masculino;Google;85;22;13;17;46;35;22444;1;0
Electrónica;Marsella;Sí;No;Tableta;Android;France;Sí;PayPal;U0966;Otro;Otro;170;28;27;18;0;26;47458;0;0
Electrónica;Marsella;Sí;No;Tableta;MacOS;France;Sí;Tarjeta de Crédito;U0512;Otro;Correo Electrónico;4;52;29;10;38;21;17154;3;0
Electrónica;Marsella;Sí;Sí;Escritorio;MacOS;France;Sí;PayPal;U0943;Femenino;Otro;15;51;16;11;0;41;48666;0;0
Electrónica;Marsella;Sí;Sí;Móvil;Android;France;Sí;Tarjeta de Crédito;U1264;Otro;Directo;166;56;8;3;0;39;40728;7;77034
Electrónica;Marsella;Sí;Sí;Tableta;iOS;France;Sí;PayPal;U1197;Masculino;Otro;22;26;7;23;27;7;9873;2;73205
Electrónica;Marsella;Sí;Sí;Tableta;MacOS;France;No;Criptomoneda;U0897;Femenino;Otro;99;43;11;12;38;17;16085;8;0
Electrónica;Marsella;Sí;Sí;Tableta;MacOS;France;Sí;Criptomoneda;U0016;Femenino;Otro;126;20;9;3;35;36;20698;2;7059
Electrónica;Marsella;Sí;Sí;Tableta;MacOS;France;Sí;Tarjeta de Regalo;U0739;Otro;Google;23;18;26;3;0;23;23055;8;96658
Electrónica;Monterrey;No;No;Móvil;Android;Mexico;No;PayPal;U0058;Masculino;Otro;87;31;1;4;0;13;13882;5;0
Electrónica;Monterrey;No;No;Móvil;Linux;Mexico;Sí;Tarjeta de Regalo;U0727;Masculino;Redes Sociales;10;52;16;8;23;30;36515;10;0
Electrónica;Monterrey;No;No;Móvil;Linux;Mexico;Sí;Tarjeta de Regalo;U1075;Femenino;Directo;59;31;17;23;0;30;40227;2;0
Electrónica;Monterrey;No;No;Móvil;MacOS;Mexico;Sí;Tarjeta de Crédito;U1344;Masculino;Otro;105;47;4;18;0;33;13868;1;0
Electrónica;Monterrey;No;No;Tableta;Linux;Mexico;No;PayPal;U0167;Otro;Directo;63;19;5;21;0;34;52;3;0
Electrónica;Monterrey;No;Sí;Tableta;Linux;Mexico;No;Tarjeta de Regalo;U0453;Otro;Correo Electrónico;90;49;3;6;17;42;35345;10;16349
Electrónica;Monterrey;No;Sí;Tableta;Windows;Mexico;No;Criptomoneda;U1335;Masculino;Directo;2;26;1;10;0;34;29591;10;62924
Electrónica;Monterrey;No;Sí;Tableta;Windows;Mexico;Sí;PayPal;U1496;Otro;Directo;177;24;21;15;32;10;20443;3;0
Electrónica;Monterrey;Sí;No;Escritorio;iOS;Mexico;Sí;Tarjeta de Regalo;U1475;Femenino;Google;157;35;18;6;4;13;19694;9;0
Electrónica;Monterrey;Sí;No;Escritorio;Windows;Mexico;No;Tarjeta de Regalo;U0819;Femenino;Directo;150;41;3;7;0;4;12618;6;0
Electrónica;Monterrey;Sí;No;Escritorio;Windows;Mexico;No;Tarjeta de Regalo;U1440;Femenino;Correo Electrónico;110;42;16;14;0;41;7244;3;0
